problem_id,experiment_type,iteration_0_compression_rate,iteration_1_compression_rate,iteration_2_compression_rate,iteration_3_compression_rate,iteration_4_compression_rate,seed
23,backtracking,0.03973000683526999,0.21407528641571194,0.1576888353897081,0.1169549191947831,,1
24,backtracking,0.03082437275985663,0.07245575221238938,0.11887254901960784,0.13498049414824448,,1
25,backtracking,0.0235838779956427,0.04652260073605737,0.0321909831974713,0.1313821138211382,,1
26,backtracking,0.051698670605613,0.08627939573275191,0.12857142857142856,0.061361457334611694,,1
27,backtracking,0.017828123506356944,0.018744842221086966,0.04597938144329897,0.058880994671403196,,1
28,backtracking,0.0404707668944571,0.07946554149085795,0.057910547396528705,0.08903225806451613,,1
29,backtracking,0.012167050312397237,0.018810424548129465,0.025555481417228264,0.01820878727430822,,1
3,backtracking,0.11685571089422316,0.05293853746074473,0.1771674744211093,0.09017912291537987,,1
4,backtracking,0.03337831119948867,0.009875,0.032570836863409586,0.040366319907530895,,1
5,backtracking,0.029089755117152376,0.03023888720895071,0.01852105287167556,0.029631357909472703,,1
6,backtracking,0.0429484963705496,0.08174235403151066,0.09340382678751259,0.10040245710654522,,1
7,backtracking,0.022093444404201378,0.02560512102420484,0.04759729581582313,0.02882558270465038,,1
8,backtracking,0.11011133140155559,0.11532592108131677,0.15001051967178625,0.15433147294346033,,1
9,backtracking,0.02027667235171499,0.048520544103211334,0.01893491124260355,0.039584759297284965,,1
0,base_sum,0.076158940397351,0.17942248388001122,0.10345911949685535,0.09105180533751962,,1
1,base_sum,0.06441048034934498,0.08864,0.13198900091659027,0.1283542039355993,,1
10,base_sum,0.0969626168224299,0.02065625,0.0159375,0.014608569878864582,,1
11,base_sum,0.04139772980191409,0.14521800281293953,0.07422547332185886,0.0154375,,1
12,base_sum,0.016361141409521128,0.13084702907711757,0.07270375161707633,0.13019658395101516,,1
13,base_sum,0.030458325275575324,0.03437792329279701,0.1036764705882353,0.11474178403755869,,1
14,base_sum,0.013850979753126654,0.01746109545398848,0.010210276505325902,0.017758353618057093,,1
15,base_sum,0.11768255884127941,0.028819068255687974,0.07094133697135062,0.10400217805608494,,1
16,base_sum,0.067150147730325,0.0750771340418238,0.07318087318087318,0.10680576254346746,,1
17,base_sum,0.02776606213974413,0.022069839806384696,0.01994467899257534,0.0131875,,1
18,base_sum,0.0693129155752569,0.1525987525987526,0.06636500754147813,0.05702527924750147,,1
19,base_sum,0.035528942115768465,0.036001190121987506,0.04187385501177702,0.028357125574643115,,1
2,base_sum,0.024358557973367976,0.03548108907231736,0.016341789052069428,0.021904566022213082,,1
20,base_sum,0.08576404005224206,0.03697294803022438,0.034175863296546816,0.02541076298809286,,1
2024-I-1,base_sum,0.1250963267403031,0.21105354058721934,0.21907110563090834,0.28430049482681063,,1
2024-I-10,base_sum,0.013454925997907012,0.03854412712046382,0.022360852304950173,0.04301798017139977,,1
2024-I-11,base_sum,0.015041782729805013,0.03217049002307588,0.02788220551378446,0.024442216094259214,,1
2024-I-12,base_sum,0.022360412807621063,0.05943369778525372,0.0552319309600863,0.044,,1
2024-I-13,base_sum,0.022754732178815948,0.047411104179663134,0.024025233205825114,0.036016781445420726,,1
2024-I-14,base_sum,0.022683363148479428,0.0233451536643026,0.013255802493470656,0.028800258878731493,,1
2024-I-15,base_sum,0.014463407578825572,0.042687625211897055,0.07997630331753554,0.05028962611901001,,1
2024-I-2,base_sum,0.04806767929244376,0.02480144907342901,0.0827433628318584,0.053229974160206715,,1
2024-I-3,base_sum,0.10262956344140924,0.15191986644407346,0.20939017808958446,0.20376016260162602,,1
2024-I-4,base_sum,0.20475113122171945,0.33604336043360433,0.28802588996763756,0.3315128345166576,,1
2024-I-5,base_sum,0.02656371750371892,0.02235614307931571,0.03500269251480883,0.01135599551737019,,1
2024-I-6,base_sum,0.08570816370259267,0.12876530950016551,0.07082294264339152,0.12614594792812614,,1
2024-I-7,base_sum,0.06227566403445801,0.18604651162790697,0.09388528138528139,0.09385113268608414,,1
2024-I-8,base_sum,0.022885906040268456,0.015641727132151777,0.018383425736796032,0.018272811918063316,,1
2024-I-9,base_sum,0.05672744607317364,0.034514216207997564,0.1838185511171293,0.09473940574768631,,1
2024-II-1,base_sum,0.16662030598052852,0.18271045677614195,0.13241525423728814,0.1440886699507389,,1
2024-II-10,base_sum,0.05103262496258605,0.05885032340348,0.09970521935148258,0.20480668756530826,,1
2024-II-11,base_sum,0.02731380065717415,0.025480299576685118,0.04454458791923044,0.11622774753567751,,1
2024-II-12,base_sum,0.1140215716486903,0.10511928429423459,0.13531239212978943,0.2314502529510961,,1
2024-II-13,base_sum,0.11440998487140695,0.08070519098922625,0.10978578383641675,0.12293274531422271,,1
2024-II-14,base_sum,0.018606597922453484,0.055039313795568263,0.03809456498692487,0.12732919254658384,,1
2024-II-15,base_sum,0.014681613839412735,0.02647962148252677,0.02731478082091196,0.01984375,,1
2024-II-2,base_sum,0.03788775751835188,0.06583774969425193,0.0912142152023692,0.07838179519595449,,1
2024-II-3,base_sum,0.020317113878546667,0.028886168910648716,0.013850720017588216,0.0508136168513527,,1
2024-II-4,base_sum,0.08075692963752665,0.09654255319148936,0.08249686323713927,0.1502165488944609,,1
2024-II-5,base_sum,0.030903055968868033,0.038498326159732185,0.0801610541727672,0.03072235622698997,,1
2024-II-6,base_sum,0.01653125,0.028549877427871018,0.01634886311513007,0.040498092887592554,,1
2024-II-7,base_sum,0.045420136260408785,0.0198400586044808,0.03733121525019857,0.037827557058326286,,1
2024-II-8,base_sum,0.013422523434405668,0.02232957066101444,0.013988273856239325,0.019015434278220517,,1
2024-II-9,base_sum,0.02285919025438911,0.03241296518607443,0.06888531043120415,0.07676130389064142,,1
21,base_sum,0.025745257452574527,0.043164134864764725,0.04239802224969098,0.08085958841741031,,1
22,base_sum,0.026142153177983796,0.033922558922558924,0.029595701576675768,0.057086910679319175,,1
23,base_sum,0.05596377306903623,0.05966334714021327,0.1342522658610272,0.15367103016505407,,1
24,base_sum,0.026216077828981055,0.08180708180708181,0.011937514572161342,0.040579207491546,,1
25,base_sum,0.026361655773420478,0.062066974595842955,0.07659574468085106,0.03994473056148725,,1
26,base_sum,0.0281470539963893,0.08011623080116231,0.042083685035572166,0.12029623698959167,,1
27,base_sum,0.017063378262116433,0.031991051454138705,0.022001660502679446,0.014074146724205571,,1
28,base_sum,0.03454821564160972,0.012273429244899619,0.07202360291565428,0.0336687306501548,,1
29,base_sum,0.01494391464795937,0.01706115583323321,0.025322782174094127,0.02725844461901021,,1
3,base_sum,0.1245054075441836,0.1170547514159849,0.15226899945325315,0.11530880420499343,,1
4,base_sum,0.046374547262268306,0.05211612451906261,0.023821665331099293,0.0445588672145757,,1
5,base_sum,0.027344369810123236,0.032809889742733044,0.03765139547130068,0.015560956146396314,,1
6,base_sum,0.04640511579675078,0.11673151750972763,0.15878546540567445,0.06465734972217545,,1
7,base_sum,0.029639019678860318,0.06405959031657356,0.04919336514428539,0.049782653694887186,,1
8,base_sum,0.1091962787860302,0.12365725705720709,0.20875912408759123,0.14998914695029303,,1
9,base_sum,0.014970627250331627,0.05741529722053155,0.028575877910145604,0.11123323807430205,,1
0,firstk,,,,,,1
1,firstk,,,,,,1
10,firstk,,,,,,1
11,firstk,,,,,,1
12,firstk,,,,,,1
13,firstk,,,,,,1
14,firstk,,,,,,1
15,firstk,,,,,,1
16,firstk,,,,,,1
17,firstk,,,,,,1
18,firstk,,,,,,1
19,firstk,,,,,,1
2,firstk,,,,,,1
20,firstk,,,,,,1
2024-I-1,firstk,,,,,,1
2024-I-10,firstk,,,,,,1
2024-I-11,firstk,,,,,,1
2024-I-12,firstk,,,,,,1
2024-I-13,firstk,,,,,,1
2024-I-14,firstk,,,,,,1
2024-I-15,firstk,,,,,,1
2024-I-2,firstk,,,,,,1
2024-I-3,firstk,,,,,,1
2024-I-4,firstk,,,,,,1
2024-I-5,firstk,,,,,,1
2024-I-6,firstk,,,,,,1
2024-I-7,firstk,,,,,,1
2024-I-8,firstk,,,,,,1
2024-I-9,firstk,,,,,,1
2024-II-1,firstk,,,,,,1
2024-II-10,firstk,,,,,,1
2024-II-11,firstk,,,,,,1
2024-II-12,firstk,,,,,,1
2024-II-13,firstk,,,,,,1
2024-II-14,firstk,,,,,,1
2024-II-15,firstk,,,,,,1
2024-II-2,firstk,,,,,,1
2024-II-3,firstk,,,,,,1
2024-II-4,firstk,,,,,,1
2024-II-5,firstk,,,,,,1
2024-II-6,firstk,,,,,,1
2024-II-7,firstk,,,,,,1
2024-II-8,firstk,,,,,,1
2024-II-9,firstk,,,,,,1
21,firstk,,,,,,1
22,firstk,,,,,,1
23,firstk,,,,,,1
24,firstk,,,,,,1
25,firstk,,,,,,1
26,firstk,,,,,,1
27,firstk,,,,,,1
28,firstk,,,,,,1
29,firstk,,,,,,1
3,firstk,,,,,,1
4,firstk,,,,,,1
5,firstk,,,,,,1
6,firstk,,,,,,1
7,firstk,,,,,,1
8,firstk,,,,,,1
9,firstk,,,,,,1
0,lastk,,,,,,1
1,lastk,,,,,,1
10,lastk,,,,,,1
11,lastk,,,,,,1
12,lastk,,,,,,1
13,lastk,,,,,,1
14,lastk,,,,,,1
15,lastk,,,,,,1
16,lastk,,,,,,1
17,lastk,,,,,,1
18,lastk,,,,,,1
19,lastk,,,,,,1
2,lastk,,,,,,1
20,lastk,,,,,,1
2024-I-1,lastk,,,,,,1
2024-I-10,lastk,,,,,,1
2024-I-11,lastk,,,,,,1
2024-I-12,lastk,,,,,,1
2024-I-13,lastk,,,,,,1
2024-I-14,lastk,,,,,,1
2024-I-15,lastk,,,,,,1
2024-I-2,lastk,,,,,,1
2024-I-3,lastk,,,,,,1
2024-I-4,lastk,,,,,,1
2024-I-5,lastk,,,,,,1
2024-I-6,lastk,,,,,,1
2024-I-7,lastk,,,,,,1
2024-I-8,lastk,,,,,,1
2024-I-9,lastk,,,,,,1
2024-II-1,lastk,,,,,,1
2024-II-10,lastk,,,,,,1
2024-II-11,lastk,,,,,,1
2024-II-12,lastk,,,,,,1
2024-II-13,lastk,,,,,,1
2024-II-14,lastk,,,,,,1
2024-II-15,lastk,,,,,,1
2024-II-2,lastk,,,,,,1
2024-II-3,lastk,,,,,,1
2024-II-4,lastk,,,,,,1
2024-II-5,lastk,,,,,,1
2024-II-6,lastk,,,,,,1
2024-II-7,lastk,,,,,,1
2024-II-8,lastk,,,,,,1
2024-II-9,lastk,,,,,,1
21,lastk,,,,,,1
22,lastk,,,,,,1
23,lastk,,,,,,1
24,lastk,,,,,,1
25,lastk,,,,,,1
26,lastk,,,,,,1
27,lastk,,,,,,1
28,lastk,,,,,,1
29,lastk,,,,,,1
3,lastk,,,,,,1
4,lastk,,,,,,1
5,lastk,,,,,,1
6,lastk,,,,,,1
7,lastk,,,,,,1
8,lastk,,,,,,1
9,lastk,,,,,,1
0,postThink,0.23595125253893026,0.12955390334572492,0.15178571428571427,0.16493137718883105,,1
1,postThink,0.12782540919719407,0.0725342768686422,0.061416729464958554,0.07139728427507665,,1
10,postThink,0.08697718631178707,0.08741858073363044,0.03401878649403402,0.02878428716559431,,1
11,postThink,0.11150550795593635,0.07455853499018966,0.03662944814844566,0.10764872521246459,,1
12,postThink,0.021820476984806818,0.0020089776187337165,0.013236997407754674,0.00984940984940985,,1
13,postThink,0.05186185172685341,0.0332013201320132,0.03414814814814815,0.10665818490245971,,1
14,postThink,0.02475858254987876,0.0003885278327211077,0.00042520293776575184,0.015003866976024748,,1
15,postThink,0.16027397260273973,0.0857352222765022,0.12057712126417039,0.09048723897911833,,1
16,postThink,0.1305347901092582,0.048209366391184574,0.08458542014468559,0.09916782246879334,,1
17,postThink,0.0012736149437486733,0.0005767012687427913,0.00042152592384431644,0.0006481348120409045,,1
18,postThink,0.14679284963196634,0.08997353719494267,0.06528696394282056,0.07800152944175376,,1
19,postThink,0.057567399234807366,0.018238710041156903,0.0022233051105561307,0.003546875,,1
2,postThink,0.006337051950623803,0.003803727653100038,0.010299514620575352,0.004411764705882353,,1
20,postThink,0.0943281771307249,0.0008761381205978355,0.0011791441557327845,0.001326259946949602,,1
2024-I-1,postThink,0.18612071257644244,0.11998628728145355,0.1201145552560647,0.14407814407814407,,1
2024-I-10,postThink,0.04316987740805604,0.03205044857625797,0.020822774117249535,0.016187828236021006,,1
2024-I-11,postThink,0.03293957292139937,0.0026905305024273263,0.0035457500246232642,0.0015227567537081947,,1
2024-I-12,postThink,0.037635851335032874,0.032271944922547334,0.005355046948356808,0.0031733611545818117,,1
2024-I-13,postThink,0.02634498058790904,0.02755445110363982,0.03046710845320834,0.05028007468658309,,1
2024-I-14,postThink,0.04826319305277221,0.003236847979760399,0.014562852959631877,0.056103948428686545,,1
2024-I-15,postThink,0.01919168045379343,0.05226717349986424,0.03242378305541519,0.05429664508534432,,1
2024-I-2,postThink,0.12294205687406456,0.04376594387755102,0.06247512932749701,0.0637434023548518,,1
2024-I-3,postThink,0.1669818967846528,0.014388489208633094,0.10763038151907596,0.11832810047095761,,1
2024-I-4,postThink,0.2048942347573621,0.14138523182598742,0.13504647348277748,0.12844513780551223,,1
2024-I-5,postThink,0.044044207941056075,0.0007343581709585822,0.00042272573554277983,0.000405449237755433,,1
2024-I-6,postThink,0.10808473843493299,0.10469011725293133,0.0859697386519945,0.09484066767830046,,1
2024-I-7,postThink,0.1238403451995685,0.07256637168141593,0.10209889718961224,0.16892289582107123,,1
2024-I-8,postThink,0.044891871737509324,0.003950203495331578,0.01567889620570712,0.01923982113438456,,1
2024-I-9,postThink,0.08432446879593745,0.00013241525423728814,0.0005485737083582685,0.028976855253490082,,1
2024-II-1,postThink,0.16806984720922982,0.08719298245614035,0.111983842010772,0.13626373626373625,,1
2024-II-10,postThink,0.14201086062201745,0.05141189086143214,0.0002947939390366134,0.0009656652360515021,,1
2024-II-11,postThink,0.04333360383023614,0.05086683177748143,0.039946140035906644,0.0633903133903134,,1
2024-II-12,postThink,0.11935110081112399,0.15274345032130499,0.0535538814281035,0.13739439751000446,,1
2024-II-13,postThink,0.1681845780206436,0.00487838394942971,0.09151982378854626,0.0036198398028342575,,1
2024-II-14,postThink,0.02241538894925349,0.0019753922564623547,0.0023370726495726495,0.04988357513881426,,1
2024-II-15,postThink,0.026063737156788763,0.001847063169560399,0.0020729684908789387,0.02065887549461673,,1
2024-II-2,postThink,0.04861111111111111,0.03994280266920877,0.00686622434809443,0.008755020080321285,,1
2024-II-3,postThink,0.0006064497716894977,0.006109375,0.00320575092286769,0.00046767537826685005,,1
2024-II-4,postThink,0.2146493212669683,0.07228571428571429,0.08147273507943323,0.08489488117001828,,1
2024-II-5,postThink,0.04677542696915626,0.044250132485426606,0.0447961373390558,0.006767228019423494,,1
2024-II-6,postThink,0.0128709872804361,0.01835681682873586,0.07169811320754717,0.07840161861406171,,1
2024-II-7,postThink,0.027265187642546134,0.002524903154399557,0.003557504873294347,0.004816574294008973,,1
2024-II-8,postThink,0.020523640548575812,0.0015534322058737323,0.004946746756852254,0.010137561460692779,,1
2024-II-9,postThink,0.008674907829104316,0.01182368520620507,0.0025167154984599206,0.004847512038523275,,1
21,postThink,0.06280076997112609,0.04748713889988128,0.049029622063329927,0.04294917680744453,,1
22,postThink,0.029616052479259115,0.017661949142791393,0.0014277555682467161,0.0023942537909018356,,1
23,postThink,0.054418647334128656,0.10245335176226676,0.02551094361501667,0.07246207701283547,,1
24,postThink,0.02736554046942427,0.01073581633495747,0.033299180327868855,0.015658877378944832,,1
25,postThink,0.006914385294282984,0.004461795872838818,0.005023547880690738,0.007279344858962694,,1
26,postThink,0.07034942997497451,0.06241797900262467,0.08209277238403452,0.05448947443792066,,1
27,postThink,0.020823058797742343,0.0031899698460561817,0.0029078801331853497,0.004703125,,1
28,postThink,0.059300820025895554,0.007695160393102169,0.04683214481623697,0.0931899641577061,,1
29,postThink,0.014676113360323886,0.011197631765235859,0.010670918680240402,0.0006671348314606742,,1
3,postThink,0.15403624382207579,0.1129955046996322,0.09137475214805023,0.08373712901271957,,1
4,postThink,0.04172383181341296,0.020862156848467196,0.013708789894253313,0.03116840731070496,,1
5,postThink,0.025147041171528026,0.0008900261445179953,0.02888824044353662,0.0023836850004414233,,1
6,postThink,0.032754389276949215,0.035066341727592744,0.07850384387936132,0.09414893617021276,,1
7,postThink,0.0020192808754559664,0.0010643411385016822,0.0006034415634976252,0.0014833955402430855,,1
8,postThink,0.1240981240981241,0.08652339377658384,0.12064720365810763,0.11189138576779026,,1
9,postThink,0.04866346812885538,0.035758238752905784,0.0050497322111706195,0.056577239290350495,,1
0,answer_only,,,,,,1
1,answer_only,,,,,,1
10,answer_only,,,,,,1
11,answer_only,,,,,,1
12,answer_only,,,,,,1
13,answer_only,,,,,,1
14,answer_only,,,,,,1
15,answer_only,,,,,,1
16,answer_only,,,,,,1
17,answer_only,,,,,,1
18,answer_only,,,,,,1
19,answer_only,,,,,,1
2,answer_only,,,,,,1
20,answer_only,,,,,,1
2024-I-1,answer_only,,,,,,1
2024-I-10,answer_only,,,,,,1
2024-I-11,answer_only,,,,,,1
2024-I-12,answer_only,,,,,,1
2024-I-13,answer_only,,,,,,1
2024-I-14,answer_only,,,,,,1
2024-I-15,answer_only,,,,,,1
2024-I-2,answer_only,,,,,,1
2024-I-3,answer_only,,,,,,1
2024-I-4,answer_only,,,,,,1
2024-I-5,answer_only,,,,,,1
2024-I-6,answer_only,,,,,,1
2024-I-7,answer_only,,,,,,1
2024-I-8,answer_only,,,,,,1
2024-I-9,answer_only,,,,,,1
2024-II-1,answer_only,,,,,,1
2024-II-10,answer_only,,,,,,1
2024-II-11,answer_only,,,,,,1
2024-II-12,answer_only,,,,,,1
2024-II-13,answer_only,,,,,,1
2024-II-14,answer_only,,,,,,1
2024-II-15,answer_only,,,,,,1
2024-II-2,answer_only,,,,,,1
2024-II-3,answer_only,,,,,,1
2024-II-4,answer_only,,,,,,1
2024-II-5,answer_only,,,,,,1
2024-II-6,answer_only,,,,,,1
2024-II-7,answer_only,,,,,,1
2024-II-8,answer_only,,,,,,1
2024-II-9,answer_only,,,,,,1
21,answer_only,,,,,,1
22,answer_only,,,,,,1
23,answer_only,,,,,,1
24,answer_only,,,,,,1
25,answer_only,,,,,,1
26,answer_only,,,,,,1
27,answer_only,,,,,,1
28,answer_only,,,,,,1
29,answer_only,,,,,,1
3,answer_only,,,,,,1
4,answer_only,,,,,,1
5,answer_only,,,,,,1
6,answer_only,,,,,,1
7,answer_only,,,,,,1
8,answer_only,,,,,,1
9,answer_only,,,,,,1
0,backtracking,0.116751269035533,0.1125,0.08056192660550458,0.11848574237954769,,2
1,backtracking,0.11557262569832402,0.2121982210927573,0.21884200196270853,0.18109499298081422,,2
10,backtracking,0.01934651762682717,0.03507995701915176,0.03328941589811155,0.039404905508644957,,2
11,backtracking,0.019715639810426542,0.07289024184001353,0.021251328208013003,0.05004990731498645,,2
12,backtracking,0.02049217407038813,0.02276768075859344,0.017452209581301757,0.03087384711583555,,2
13,backtracking,0.044533169533169534,0.03529647703723511,0.04109912605306669,0.026656421774336546,,2
14,backtracking,0.019624636925597676,0.025335775335775336,0.021641284912756645,0.033545363240709745,,2
15,backtracking,0.08050632911392405,0.12577881619937695,0.20704012112036335,0.09613983976693372,,2
16,backtracking,0.1513370555392301,0.18818272095332672,0.1698880976602238,0.18596491228070175,,2
17,backtracking,0.02416206261510129,0.0083125,0.03840486277399153,0.03624293531891989,,2
18,backtracking,0.14507007622326037,0.12504570383912247,0.18307692307692308,0.21469127040454222,,2
19,backtracking,0.030541444678478503,0.04321114069219742,0.03567318757192175,0.026768763447664854,,2
2,backtracking,0.026873929653537083,0.020434290216160323,0.08052690443643594,0.0406866464339909,,2
20,backtracking,0.024080198429102934,0.037868809272918864,0.06049055352999669,0.024220826286542645,,2
2024-I-1,backtracking,0.0936655079181151,0.16411682892906815,0.12372689551112788,0.2793759141882009,,2
2024-I-10,backtracking,0.05603917301414581,0.00846875,0.016012954300107952,0.06194602131261827,,2
2024-I-11,backtracking,0.017731787218553376,0.03371447788801076,0.045211529521152954,0.03284170299158058,,2
2024-I-12,backtracking,0.03424608565096161,0.036601974804222,0.04019607843137255,0.0826584752862329,,2
2024-I-13,backtracking,0.03651162790697674,0.10461034402059444,0.06193288203946421,0.023667177232076685,,2
2024-I-14,backtracking,0.04322548028311426,0.0661319073083779,0.08700050581689428,0.10326320309145556,,2
2024-I-15,backtracking,0.03859773371104816,0.08726534753932014,0.0583989501312336,0.15273358403239803,,2
2024-I-2,backtracking,0.05911977227939567,0.18091844813935076,0.055394115510352344,0.10046573519627412,,2
2024-I-3,backtracking,0.05409494987705693,0.1761904761904762,0.18402342116269343,0.25294788893115255,,2
2024-I-4,backtracking,0.2436849925705795,0.20498511904761904,0.21610915492957747,0.3072538860103627,,2
2024-I-5,backtracking,0.022171143992721354,0.025397001051291983,0.029884122789184793,0.0406016619333123,,2
2024-I-6,backtracking,0.08207440811724916,0.10529202083904579,0.14155792803479636,0.15512333965844402,,2
2024-I-7,backtracking,0.09348290598290598,0.1357921207041073,0.14490943160524672,0.10611263736263736,,2
2024-I-8,backtracking,0.029481060834893977,0.022937580618024787,0.027251004118155474,0.049333160688851484,,2
2024-I-9,backtracking,0.040595238095238094,0.041011563097911985,0.11698455949137149,0.10037641154328733,,2
2024-II-1,backtracking,0.05908683974932856,0.031167839877872954,0.10741444866920152,0.07450481555515173,,2
2024-II-10,backtracking,0.024742676167854315,0.05326086956521739,0.02226507713884993,0.09927175162897663,,2
2024-II-11,backtracking,0.022936763129689175,0.06996842280206082,0.39438700147710487,0.06350560702096539,,2
2024-II-12,backtracking,0.055419151175026306,0.032972112372245906,0.04613259668508287,0.11290877796901894,,2
2024-II-13,backtracking,0.07390120575651497,0.06552454962910632,0.132986412257878,0.1086336530982629,,2
2024-II-14,backtracking,0.027624820693165516,0.026684392953800862,0.03226402315128379,0.03721438172043011,,2
2024-II-15,backtracking,0.02447980416156671,0.01265625,0.018838597363839842,0.039425016812373904,,2
2024-II-2,backtracking,0.03614947197400487,0.050969193492557976,0.08974358974358974,0.13418035326929037,,2
2024-II-3,backtracking,0.08631756756756757,0.031085928159276393,0.039630760688506385,0.018178771885733434,,2
2024-II-4,backtracking,0.1596404215747055,0.20007158196134575,0.08555997725980671,0.08624354691770422,,2
2024-II-5,backtracking,0.02438128809576265,0.1697530864197531,0.08861015577584463,0.14085739282589677,,2
2024-II-6,backtracking,0.07424714434060228,0.11383601756954612,0.11640530759951749,0.2509907529722589,,2
2024-II-7,backtracking,0.0352547931382442,0.1153421633554084,0.14274385408406026,0.08550488599348534,,2
2024-II-8,backtracking,0.014483749466081622,0.015281798058913674,0.020868776227741862,0.02397238782554126,,2
2024-II-9,backtracking,0.023977759759064056,0.025525410775697362,0.035980059244274255,0.037361212415917014,,2
21,backtracking,0.04339730736178745,0.09968425800631484,0.11603721948549535,0.11398849048251439,,2
22,backtracking,0.044863890733187896,0.03331385154880187,0.03364423717521652,0.03549080041094611,,2
23,backtracking,0.11631336405529955,0.10446166176863478,0.0759579980908223,0.048123308624544066,,2
24,backtracking,0.028345250255362615,0.05070202808112324,0.05613802256138022,0.07698099002446829,,2
25,backtracking,0.033436688175647364,0.026203858423211303,0.17817479478512796,0.2053200332502078,,2
26,backtracking,0.049661105318039626,0.06357506536397413,0.02433206106870229,0.07671130021273934,,2
27,backtracking,0.022014866360904634,0.01753125,0.020450943299759702,0.01115625,,2
28,backtracking,0.052665136444784495,0.010444123936937385,0.036377512083439326,0.07872582480091013,,2
29,backtracking,0.021134202183867558,0.03039680559021712,0.03438455126424007,0.02563272354433112,,2
3,backtracking,0.1431022649279341,0.1032215647600263,0.14618211514904042,0.20508744038155802,,2
4,backtracking,0.03754089891510246,0.030632772494513533,0.029631164525486947,0.0548224945020421,,2
5,backtracking,0.03991446899501069,0.022802237200631004,0.07855860831147314,0.018935574229691877,,2
6,backtracking,0.1030071440438611,0.13772749631087064,0.02339244913502339,0.06315971621387784,,2
7,backtracking,0.019006902235500153,0.03803353658536585,0.041849602989257356,0.032676237411613455,,2
8,backtracking,0.13024408848207475,0.19476472421315053,0.24230891214716144,0.09637120761451518,,2
9,backtracking,0.027787426189649182,0.03454976015544356,0.03835988824284527,0.0834775918445855,,2
0,base_sum,0.13610406091370558,0.03660949868073879,0.04702313234736443,0.1482456140350877,,2
1,base_sum,0.05342178770949721,0.11651770936775901,0.12229437229437229,0.16216216216216217,,2
10,base_sum,0.02536543422184007,0.03817468105986261,0.029955494693598084,0.04306949561682124,,2
11,base_sum,0.015102685624012638,0.019884088017716628,0.02586206896551724,0.06480721903199343,,2
12,base_sum,0.018999366687777075,0.03743416102332581,0.03436772692009309,0.030971543546996265,,2
13,base_sum,0.03521703521703522,0.03825995807127883,0.045112099482617775,0.03597697473616885,,2
14,base_sum,0.01616146570343338,0.015479210560261426,0.03437557140245017,0.0197299499476196,,2
15,base_sum,0.0989873417721519,0.07578209277238404,0.09286971830985916,0.08330476516969489,,2
16,base_sum,0.08933294152218631,0.1419841840402588,0.07712884529647793,0.2792689891490577,,2
17,base_sum,0.025046040515653775,0.021722082810539525,0.021599264705882353,0.018893304799755428,,2
18,base_sum,0.06491271207278092,0.17148014440433212,0.14761447326288824,0.08527648234510327,,2
19,base_sum,0.026390781811423614,0.03327719379754922,0.04312598013591218,0.042313229883218687,,2
2,base_sum,0.023448820972203927,0.020782918149466194,0.040846097738876735,0.013033175355450236,,2
20,base_sum,0.021858205870194294,0.04167837407511473,0.10539478385137549,0.0269201603293251,,2
2024-I-1,base_sum,0.1772885283893395,0.07102741988767756,0.09547950992817913,0.18740206831714196,,2
2024-I-10,base_sum,0.04124047878128401,0.021741685274415324,0.040182040182040184,0.04817518248175182,,2
2024-I-11,base_sum,0.021787738547137434,0.032228954492716254,0.028587007322012775,0.027625950570342204,,2
2024-I-12,base_sum,0.031028812468720954,0.016399474375821288,0.028463629806358543,0.0310399717014503,,2
2024-I-13,base_sum,0.022868217054263566,0.054842615012106535,0.07513244501525125,0.06057222609909281,,2
2024-I-14,base_sum,0.044489383215369056,0.07686274509803921,0.12021419009370816,0.11672249420252512,,2
2024-I-15,base_sum,0.031019830028328612,0.09489207095533234,0.10790273556231003,0.12479280132607151,,2
2024-I-2,base_sum,0.08232975695204729,0.09393428812131424,0.08333333333333333,0.03715670436187399,,2
2024-I-3,base_sum,0.08927558161528278,0.15377906976744185,0.2054590570719603,0.0876923076923077,,2
2024-I-4,base_sum,0.14970282317979197,0.18852844381758346,0.1411439114391144,0.16309931506849315,,2
2024-I-5,base_sum,0.01982473782502514,0.09049005337214944,0.054409005628517824,0.0341007819287576,,2
2024-I-6,base_sum,0.08027057497181511,0.07939508506616257,0.25342118601115055,0.09398392015525367,,2
2024-I-7,base_sum,0.06116452991452991,0.06307339449541284,0.0980891719745223,0.07887243735763098,,2
2024-I-8,base_sum,0.01975472723977527,0.023747487530707958,0.014653865588681153,0.03093136834889898,,2
2024-I-9,base_sum,0.07821428571428571,0.04438722966014418,0.05719921104536489,0.06102770657878677,,2
2024-II-1,base_sum,0.07587287376902417,0.03562371694239826,0.11228553921568628,0.014963907476684756,,2
2024-II-10,base_sum,0.021047769860121406,0.049059139784946235,0.08111042183622828,0.032353578392431574,,2
2024-II-11,base_sum,0.03372633083244016,0.027226027397260273,0.0574031487705643,0.06520644511581067,,2
2024-II-12,base_sum,0.08289489068163218,0.13538728574528097,0.16676792223572295,0.23254564983888293,,2
2024-II-13,base_sum,0.09821081291326332,0.1232409381663113,0.19312933025404158,0.12639296187683285,,2
2024-II-14,base_sum,0.02568136597103327,0.023745837654893825,0.01760831578475738,0.024832724011864524,,2
2024-II-15,base_sum,0.022031823745410038,0.02192960243099519,0.024396077493422628,0.01396875,,2
